image_name,label,x_min,y_min,x_max,y_max
fall_1753355296053.png,fall,59,289,212,375
no_fall_1753355299215.png,no_fall,,,,
no_fall_1753355301223.png,no_fall,,,,
no_fall_1753355303234.png,no_fall,,,,
fall_1753355304436.png,fall,187,449,305,521
fall_1753355304461.png,fall,187,451,308,523
fall_1753355304486.png,fall,186,451,311,525
no_fall_1753355305242.png,no_fall,,,,
fall_1753355306398.png,fall,131,449,255,521
fall_1753355306422.png,fall,129,450,258,523
fall_1753355306453.png,fall,128,450,262,524
no_fall_1753355309264.png,no_fall,,,,
fall_1753355310932.png,fall,59,297,193,371
fall_1753355310957.png,fall,60,297,193,369
fall_1753355310987.png,fall,62,296,196,368
fall_1753355313795.png,fall,47,295,187,374
fall_1753355313822.png,fall,47,295,187,374
fall_1753355313853.png,fall,48,294,189,373
no_fall_1753355317300.png,no_fall,,,,
no_fall_1753355319312.png,no_fall,,,,
no_fall_1753355321324.png,no_fall,,,,
no_fall_1753355323334.png,no_fall,,,,
no_fall_1753355325341.png,no_fall,,,,
no_fall_1753355327353.png,no_fall,,,,
fall_1753355328099.png,fall,0,291,152,376
fall_1753355328124.png,fall,0,289,154,375
fall_1753355328153.png,fall,1,288,157,374
no_fall_1753355333381.png,no_fall,,,,
fall_1753355333763.png,fall,-10,449,130,520
fall_1753355333788.png,fall,-13,449,135,523
fall_1753355333818.png,fall,-16,449,140,527
fall_1753355338167.png,fall,53,298,186,370
fall_1753355338192.png,fall,53,297,189,369
fall_1753355338218.png,fall,52,295,192,368
no_fall_1753355341424.png,no_fall,,,,
no_fall_1753355343435.png,no_fall,,,,
no_fall_1753355345443.png,no_fall,,,,
no_fall_1753355347453.png,no_fall,,,,
fall_1753355347798.png,fall,127,471,204,518
fall_1753355347823.png,fall,128,473,204,519
fall_1753355347852.png,fall,130,474,205,519
no_fall_1753355351471.png,no_fall,,,,
no_fall_1753355353482.png,no_fall,,,,
no_fall_1753355355494.png,no_fall,,,,
no_fall_1753355357497.png,no_fall,,,,
fall_1753355358798.png,fall,74,302,153,347
fall_1753355358823.png,fall,74,300,157,347
fall_1753355358854.png,fall,73,298,159,347
no_fall_1753355363536.png,no_fall,,,,
no_fall_1753355365541.png,no_fall,,,,
no_fall_1753355367551.png,no_fall,,,,
no_fall_1753355369567.png,no_fall,,,,
fall_1753355369866.png,fall,-11,297,116,366
fall_1753355369890.png,fall,-13,294,121,366
fall_1753355369920.png,fall,-16,291,125,365
fall_1753355374911.png,fall,-67,295,73,367
fall_1753355374935.png,fall,-66,295,75,367
fall_1753355374956.png,fall,-65,294,77,365
no_fall_1753355381621.png,no_fall,,,,
no_fall_1753355383633.png,no_fall,,,,
no_fall_1753355385642.png,no_fall,,,,
no_fall_1753355387653.png,no_fall,,,,
fall_1753355388266.png,fall,196,485,243,517
fall_1753355388291.png,fall,196,485,245,518
fall_1753355388320.png,fall,197,486,247,520
no_fall_1753355389662.png,no_fall,,,,
no_fall_1753355391670.png,no_fall,,,,
no_fall_1753355393683.png,no_fall,,,,
no_fall_1753355395691.png,no_fall,,,,
fall_1753355396400.png,fall,125,302,207,351
fall_1753355396425.png,fall,125,299,210,349
fall_1753355396454.png,fall,125,297,214,349
no_fall_1753355399712.png,no_fall,,,,
fall_1753355400267.png,fall,36,476,109,516
fall_1753355400292.png,fall,36,477,111,516
fall_1753355400320.png,fall,36,479,113,517
no_fall_1753355405735.png,no_fall,,,,
no_fall_1753355407752.png,no_fall,,,,
no_fall_1753355409763.png,no_fall,,,,
no_fall_1753355411769.png,no_fall,,,,
fall_1753355412832.png,fall,198,302,266,346
fall_1753355412857.png,fall,199,302,266,345
fall_1753355412886.png,fall,201,302,268,343
no_fall_1753355415792.png,no_fall,,,,
no_fall_1753355417800.png,no_fall,,,,
fall_1753355418934.png,fall,159,449,281,523
fall_1753355418959.png,fall,160,451,283,525
fall_1753355418987.png,fall,161,452,284,525
no_fall_1753355421821.png,no_fall,,,,
no_fall_1753355423831.png,no_fall,,,,
no_fall_1753355425840.png,no_fall,,,,
no_fall_1753355427850.png,no_fall,,,,
no_fall_1753355429862.png,no_fall,,,,
no_fall_1753355431869.png,no_fall,,,,
no_fall_1753355433880.png,no_fall,,,,
no_fall_1753355435891.png,no_fall,,,,
no_fall_1753355437901.png,no_fall,,,,
fall_1753355439900.png,fall,198,479,255,514
fall_1753355439924.png,fall,198,480,257,515
fall_1753355439954.png,fall,198,481,260,516
fall_1753355441566.png,fall,116,470,198,518
fall_1753355441590.png,fall,118,471,200,518
fall_1753355441620.png,fall,120,473,201,518
fall_1753355445000.png,fall,11,306,79,341
fall_1753355445025.png,fall,12,303,80,338
fall_1753355445054.png,fall,13,300,82,336
fall_1753355450401.png,fall,102,470,186,517
fall_1753355450426.png,fall,102,471,190,519
fall_1753355450453.png,fall,100,471,193,521
no_fall_1753355454009.png,no_fall,,,,
fall_1753355455832.png,fall,78,471,160,518
fall_1753355455856.png,fall,78,471,163,519
fall_1753355455887.png,fall,78,471,165,521
fall_1753355458966.png,fall,48,299,172,367
fall_1753355458990.png,fall,47,296,177,367
fall_1753355459021.png,fall,45,293,180,367
no_fall_1753355464061.png,no_fall,,,,
fall_1753355464968.png,fall,194,297,304,368
fall_1753355464993.png,fall,194,295,306,368
fall_1753355465020.png,fall,195,293,309,368
no_fall_1753355466068.png,no_fall,,,,
no_fall_1753355468083.png,no_fall,,,,
no_fall_1753355470091.png,no_fall,,,,
fall_1753355471867.png,fall,136,301,195,339
fall_1753355471892.png,fall,137,299,197,338
fall_1753355471921.png,fall,139,296,199,335
fall_1753355473465.png,fall,-116,301,9,361
fall_1753355473490.png,fall,-116,299,13,358
fall_1753355473521.png,fall,-117,297,16,356
no_fall_1753355482151.png,no_fall,,,,
no_fall_1753355484153.png,no_fall,,,,
no_fall_1753355486170.png,no_fall,,,,
no_fall_1753355488182.png,no_fall,,,,
no_fall_1753355490190.png,no_fall,,,,
fall_1753355491235.png,fall,-76,291,146,400
fall_1753355491260.png,fall,-75,290,146,399
fall_1753355491289.png,fall,-74,287,149,396
fall_1753355491668.png,fall,94,276,306,410
fall_1753355491693.png,fall,92,275,309,409
fall_1753355491721.png,fall,90,273,312,408
no_fall_1753355496218.png,no_fall,,,,
no_fall_1753355498224.png,no_fall,,,,
no_fall_1753355500240.png,no_fall,,,,
no_fall_1753355502249.png,no_fall,,,,
fall_1753355503735.png,fall,96,414,299,537
fall_1753355503760.png,fall,94,414,303,539
fall_1753355503788.png,fall,91,414,307,542
fall_1753355505967.png,fall,-34,296,115,374
fall_1753355505991.png,fall,-33,294,118,373
fall_1753355506021.png,fall,-33,293,120,372
fall_1753355507869.png,fall,-87,297,64,371
fall_1753355507894.png,fall,-89,295,67,370
fall_1753355507921.png,fall,-90,293,72,370
no_fall_1753355514309.png,no_fall,,,,
fall_1753355515500.png,fall,141,449,264,520
fall_1753355515524.png,fall,138,449,269,523
fall_1753355515555.png,fall,135,449,273,527
no_fall_1753355518332.png,no_fall,,,,
no_fall_1753355520339.png,no_fall,,,,
no_fall_1753355522351.png,no_fall,,,,
no_fall_1753355524362.png,no_fall,,,,
no_fall_1753355526363.png,no_fall,,,,
no_fall_1753355528380.png,no_fall,,,,
no_fall_1753355530391.png,no_fall,,,,
no_fall_1753355532400.png,no_fall,,,,
no_fall_1753355534411.png,no_fall,,,,
fall_1753355535935.png,fall,-56,444,103,529
fall_1753355535960.png,fall,-59,445,106,532
fall_1753355535988.png,fall,-61,445,110,535
no_fall_1753355542451.png,no_fall,,,,
no_fall_1753355544461.png,no_fall,,,,
no_fall_1753355546470.png,no_fall,,,,
no_fall_1753355548478.png,no_fall,,,,
no_fall_1753355550489.png,no_fall,,,,
no_fall_1753355552498.png,no_fall,,,,
no_fall_1753355554510.png,no_fall,,,,
no_fall_1753355556519.png,no_fall,,,,
fall_1753355557369.png,fall,110,446,243,526
fall_1753355557393.png,fall,111,447,245,526
fall_1753355557422.png,fall,112,448,247,527
fall_1753355559399.png,fall,63,450,194,521
fall_1753355559422.png,fall,63,450,197,524
fall_1753355559455.png,fall,63,449,200,525
no_fall_1753355562551.png,no_fall,,,,
no_fall_1753355564561.png,no_fall,,,,
no_fall_1753355566569.png,no_fall,,,,
no_fall_1753355568579.png,no_fall,,,,
no_fall_1753355570587.png,no_fall,,,,
fall_1753355571101.png,fall,43,449,177,521
fall_1753355571125.png,fall,43,450,179,524
fall_1753355571155.png,fall,44,451,182,527
no_fall_1753355574609.png,no_fall,,,,
no_fall_1753355576619.png,no_fall,,,,
no_fall_1753355578631.png,no_fall,,,,
no_fall_1753355580637.png,no_fall,,,,
no_fall_1753355582650.png,no_fall,,,,
no_fall_1753355584659.png,no_fall,,,,
no_fall_1753355586667.png,no_fall,,,,
no_fall_1753355588678.png,no_fall,,,,
no_fall_1753355590688.png,no_fall,,,,
no_fall_1753355592700.png,no_fall,,,,
no_fall_1753355594708.png,no_fall,,,,
no_fall_1753355596717.png,no_fall,,,,
no_fall_1753355598730.png,no_fall,,,,
fall_1753355599500.png,fall,-64,441,103,532
fall_1753355599525.png,fall,-64,442,104,532
fall_1753355599555.png,fall,-62,444,107,534
no_fall_1753355604760.png,no_fall,,,,
no_fall_1753355606770.png,no_fall,,,,
no_fall_1753355608779.png,no_fall,,,,
no_fall_1753355610788.png,no_fall,,,,
no_fall_1753355612800.png,no_fall,,,,
no_fall_1753355614807.png,no_fall,,,,
no_fall_1753355616819.png,no_fall,,,,
no_fall_1753355618830.png,no_fall,,,,
no_fall_1753355620831.png,no_fall,,,,
no_fall_1753355622845.png,no_fall,,,,
no_fall_1753355624860.png,no_fall,,,,
fall_1753355626370.png,fall,76,448,209,523
fall_1753355626393.png,fall,75,448,213,524
fall_1753355626422.png,fall,73,449,216,526
no_fall_1753355630890.png,no_fall,,,,
no_fall_1753355632894.png,no_fall,,,,
no_fall_1753355634908.png,no_fall,,,,
no_fall_1753355636919.png,no_fall,,,,
no_fall_1753355638930.png,no_fall,,,,
fall_1753355639837.png,fall,138,295,268,375
fall_1753355639862.png,fall,139,292,270,374
fall_1753355639890.png,fall,140,290,272,373
no_fall_1753355642884.png,no_fall,,,,
no_fall_1753355644895.png,no_fall,,,,
no_fall_1753355646904.png,no_fall,,,,
no_fall_1753355648912.png,no_fall,,,,
no_fall_1753355650923.png,no_fall,,,,
no_fall_1753355652934.png,no_fall,,,,
fall_1753355654804.png,fall,136,298,262,372
fall_1753355654829.png,fall,135,297,265,371
fall_1753355654858.png,fall,134,295,268,369
no_fall_1753355656953.png,no_fall,,,,
no_fall_1753355658965.png,no_fall,,,,
no_fall_1753355660974.png,no_fall,,,,
no_fall_1753355662985.png,no_fall,,,,
no_fall_1753355664995.png,no_fall,,,,
no_fall_1753355667005.png,no_fall,,,,
no_fall_1753355669014.png,no_fall,,,,
no_fall_1753355671023.png,no_fall,,,,
no_fall_1753355673034.png,no_fall,,,,
no_fall_1753355675041.png,no_fall,,,,
no_fall_1753355677054.png,no_fall,,,,
no_fall_1753355679063.png,no_fall,,,,
no_fall_1753355681073.png,no_fall,,,,
fall_1753355681504.png,fall,98,290,239,377
fall_1753355681529.png,fall,97,288,242,378
fall_1753355681559.png,fall,97,285,245,378
no_fall_1753355685095.png,no_fall,,,,
fall_1753355686037.png,fall,21,442,174,531
fall_1753355686063.png,fall,21,442,177,533
fall_1753355686091.png,fall,21,442,179,535
no_fall_1753355691120.png,no_fall,,,,
fall_1753355692406.png,fall,188,292,315,376
fall_1753355692431.png,fall,187,289,318,376
fall_1753355692458.png,fall,185,286,321,376
no_fall_1753355693134.png,no_fall,,,,
no_fall_1753355695141.png,no_fall,,,,
no_fall_1753355697152.png,no_fall,,,,
fall_1753355697639.png,fall,5,450,144,522
fall_1753355697664.png,fall,3,451,148,525
fall_1753355697692.png,fall,1,452,152,527
fall_1753355700438.png,fall,-14,445,138,528
fall_1753355700462.png,fall,-11,447,139,528
fall_1753355700491.png,fall,-8,450,139,529
no_fall_1753355705196.png,no_fall,,,,
no_fall_1753355707203.png,no_fall,,,,
no_fall_1753355709211.png,no_fall,,,,
no_fall_1753355711223.png,no_fall,,,,
no_fall_1753355713232.png,no_fall,,,,
no_fall_1753355715240.png,no_fall,,,,
no_fall_1753355717254.png,no_fall,,,,
no_fall_1753355719263.png,no_fall,,,,
no_fall_1753355721283.png,no_fall,,,,
fall_1753355722805.png,fall,199,298,318,373
fall_1753355722830.png,fall,199,295,320,372
no_fall_1753355723312.png,no_fall,,,,
no_fall_1753355725323.png,no_fall,,,,
fall_1753355725504.png,fall,28,293,173,374
fall_1753355725529.png,fall,30,293,173,372
fall_1753355725558.png,fall,33,294,173,371
fall_1753355728004.png,fall,2,295,149,375
fall_1753355728029.png,fall,0,292,152,375
fall_1753355728058.png,fall,-1,290,156,375
no_fall_1753355733362.png,no_fall,,,,
no_fall_1753355735373.png,no_fall,,,,
no_fall_1753355737381.png,no_fall,,,,
no_fall_1753355739391.png,no_fall,,,,
no_fall_1753355741402.png,no_fall,,,,
no_fall_1753355743411.png,no_fall,,,,
no_fall_1753355745422.png,no_fall,,,,
no_fall_1753355747432.png,no_fall,,,,
no_fall_1753355749439.png,no_fall,,,,
no_fall_1753355751455.png,no_fall,,,,
no_fall_1753355753460.png,no_fall,,,,
no_fall_1753355755473.png,no_fall,,,,
no_fall_1753355757483.png,no_fall,,,,
fall_1753355759504.png,fall,62,295,201,374
fall_1753355759529.png,fall,61,293,203,374
fall_1753355759558.png,fall,61,291,206,374
no_fall_1753355763510.png,no_fall,,,,
no_fall_1753355765522.png,no_fall,,,,
no_fall_1753355767533.png,no_fall,,,,
no_fall_1753355769539.png,no_fall,,,,
no_fall_1753355771553.png,no_fall,,,,
no_fall_1753355773562.png,no_fall,,,,
no_fall_1753355775572.png,no_fall,,,,
fall_1753355776607.png,fall,156,289,289,377
fall_1753355776632.png,fall,157,288,291,375
fall_1753355776658.png,fall,158,288,293,375
no_fall_1753355777581.png,no_fall,,,,
no_fall_1753355779588.png,no_fall,,,,
no_fall_1753355781601.png,no_fall,,,,
fall_1753355782036.png,fall,-21,448,125,524
fall_1753355782060.png,fall,-20,449,127,524
fall_1753355782091.png,fall,-19,450,129,525
fall_1753355785904.png,fall,23,299,161,372
fall_1753355785929.png,fall,25,299,160,370
fall_1753355785958.png,fall,26,297,163,370
no_fall_1753355789639.png,no_fall,,,,
no_fall_1753355791650.png,no_fall,,,,
no_fall_1753355793661.png,no_fall,,,,
no_fall_1753355795673.png,no_fall,,,,
no_fall_1753355797680.png,no_fall,,,,
fall_1753355798339.png,fall,30,444,178,529
fall_1753355798363.png,fall,28,444,183,532
fall_1753355798392.png,fall,26,444,187,535
no_fall_1753355801702.png,no_fall,,,,
no_fall_1753355803708.png,no_fall,,,,
no_fall_1753355805719.png,no_fall,,,,
fall_1753355806671.png,fall,150,449,272,521
fall_1753355806695.png,fall,151,450,275,524
fall_1753355806726.png,fall,151,450,277,526
no_fall_1753355809739.png,no_fall,,,,
fall_1753355809968.png,fall,156,292,288,377
fall_1753355809994.png,fall,156,284,290,372
fall_1753355810025.png,fall,156,277,292,367
no_fall_1753355811749.png,no_fall,,,,
no_fall_1753355813760.png,no_fall,,,,
no_fall_1753355815772.png,no_fall,,,,
fall_1753355816005.png,fall,12,296,154,372
fall_1753355816030.png,fall,9,293,159,373
fall_1753355816059.png,fall,6,289,164,373
fall_1753355820506.png,fall,-63,298,84,371
fall_1753355820532.png,fall,-63,296,86,371
fall_1753355820559.png,fall,-63,293,88,370
no_fall_1753355827830.png,no_fall,,,,
no_fall_1753355829841.png,no_fall,,,,
fall_1753355830840.png,fall,147,294,276,374
fall_1753355830865.png,fall,145,292,280,374
fall_1753355830892.png,fall,143,290,283,374
no_fall_1753355833859.png,no_fall,,,,
no_fall_1753355835869.png,no_fall,,,,
no_fall_1753355837878.png,no_fall,,,,
no_fall_1753355839892.png,no_fall,,,,
no_fall_1753355841899.png,no_fall,,,,
no_fall_1753355843908.png,no_fall,,,,
no_fall_1753355845920.png,no_fall,,,,
no_fall_1753355847928.png,no_fall,,,,
no_fall_1753355849940.png,no_fall,,,,
no_fall_1753355851940.png,no_fall,,,,
no_fall_1753355853987.png,no_fall,,,,
no_fall_1753355857055.png,no_fall,,,,
no_fall_1753355861040.png,no_fall,,,,
no_fall_1753355864866.png,no_fall,,,,
no_fall_1753355875403.png,no_fall,,,,
no_fall_1753355881659.png,no_fall,,,,
no_fall_1753355899016.png,no_fall,,,,
no_fall_1753355925604.png,no_fall,,,,
no_fall_1753355986477.png,no_fall,,,,
no_fall_1753356056583.png,no_fall,,,,
no_fall_1753356092704.png,no_fall,,,,
no_fall_1753356094728.png,no_fall,,,,
no_fall_1753356097037.png,no_fall,,,,
no_fall_1753356100290.png,no_fall,,,,
no_fall_1753356102941.png,no_fall,,,,
no_fall_1753356106255.png,no_fall,,,,
no_fall_1753356114448.png,no_fall,,,,
no_fall_1753356126129.png,no_fall,,,,
no_fall_1753356142592.png,no_fall,,,,
no_fall_1753356165159.png,no_fall,,,,
no_fall_1753356173807.png,no_fall,,,,
no_fall_1753356239958.png,no_fall,,,,
no_fall_1753356365330.png,no_fall,,,,
no_fall_1753356373195.png,no_fall,,,,
no_fall_1753356375218.png,no_fall,,,,
no_fall_1753356377229.png,no_fall,,,,
no_fall_1753356379267.png,no_fall,,,,
no_fall_1753356381572.png,no_fall,,,,
no_fall_1753356383811.png,no_fall,,,,
no_fall_1753356389980.png,no_fall,,,,
no_fall_1753356396684.png,no_fall,,,,
no_fall_1753356413954.png,no_fall,,,,
no_fall_1753356432277.png,no_fall,,,,
no_fall_1753356466570.png,no_fall,,,,
no_fall_1753356475223.png,no_fall,,,,
no_fall_1753356501408.png,no_fall,,,,
no_fall_1753356503439.png,no_fall,,,,
no_fall_1753356506057.png,no_fall,,,,
no_fall_1753356509928.png,no_fall,,,,
no_fall_1753356515837.png,no_fall,,,,
no_fall_1753356522232.png,no_fall,,,,
no_fall_1753356525828.png,no_fall,,,,
no_fall_1753356543125.png,no_fall,,,,
no_fall_1753356557409.png,no_fall,,,,
no_fall_1753356587409.png,no_fall,,,,
no_fall_1753356589409.png,no_fall,,,,
no_fall_1753356592064.png,no_fall,,,,
no_fall_1753356595403.png,no_fall,,,,
no_fall_1753356598488.png,no_fall,,,,
no_fall_1753356603657.png,no_fall,,,,
no_fall_1753356612295.png,no_fall,,,,
no_fall_1753356618799.png,no_fall,,,,
no_fall_1753356636231.png,no_fall,,,,
no_fall_1753356670382.png,no_fall,,,,
no_fall_1753356688006.png,no_fall,,,,
no_fall_1753356757955.png,no_fall,,,,
no_fall_1753356854815.png,no_fall,,,,
no_fall_1753356994728.png,no_fall,,,,
no_fall_1753357114865.png,no_fall,,,,
no_fall_1753357394889.png,no_fall,,,,
no_fall_1753357467555.png,no_fall,,,,
no_fall_1753357469567.png,no_fall,,,,
no_fall_1753357471577.png,no_fall,,,,
no_fall_1753357473584.png,no_fall,,,,
no_fall_1753357475595.png,no_fall,,,,
no_fall_1753357477606.png,no_fall,,,,
fall_1753357479308.png,fall,84,296,217,372
fall_1753357479337.png,fall,83,292,221,371
fall_1753357479371.png,fall,82,289,223,371
no_fall_1753357483637.png,no_fall,,,,
no_fall_1753357485643.png,no_fall,,,,
no_fall_1753357487655.png,no_fall,,,,
no_fall_1753357489665.png,no_fall,,,,
no_fall_1753357491674.png,no_fall,,,,
no_fall_1753357493682.png,no_fall,,,,
